	index	User_ID	Anime_ID	Feedback
5823	39816	435	2477	8
5825	39827	435	1494	8
5826	39831	435	19	8
5838	39907	435	2064	8
5841	39924	435	27	8
5848	39956	435	3231	8
5850	39960	435	2288	8
5854	39978	435	3886	8
5865	40014	435	2487	8
5869	40029	435	1762	8
5872	40049	435	620	8
5879	40075	435	1878	8
5881	40079	435	1164	8
5882	40084	435	1881	8
5885	40094	435	2037	8
5892	40125	435	1047	8
5897	40160	435	1275	8
5900	40187	435	2038	8
5908	40216	435	1559	8
5909	40232	435	664	8
5911	40241	435	2212	8
5920	40281	435	1509	8
5921	40286	435	1882	8
5928	40333	435	4548	8
5931	40349	435	694	8
5933	40373	435	1788	8
5934	40377	435	4026	8
5936	40388	435	1216	8
5940	40414	435	2299	8
5941	40415	435	470	8
5942	40426	435	1220	8
5943	40430	435	3364	8
5944	40437	435	3703	8
5946	40453	435	3442	8
5947	40470	435	473	8
5949	40473	435	2958	8
5952	40491	435	2300	8
5956	40516	435	1090	8
5959	40532	435	1579	8
5960	40536	435	793	8
5962	40542	435	1099	8
5970	40586	435	3545	8
5971	40588	435	2054	8
5973	40606	435	1240	8
5975	40622	435	1592	8
5977	40626	435	2168	8
5978	40628	435	524	8
5986	40694	435	1849	8
5993	40742	436	2254	8
6000	40768	436	1762	8
6001	40769	436	627	8
6009	40822	437	29	8
6014	40835	437	631	8
6015	40836	437	632	8
6017	40838	437	1878	8
6019	40841	437	1879	8
6020	40842	437	1880	8
6026	40900	438	1760	8
6030	40942	439	573	8
6041	41014	439	596	8
6043	41033	439	1031	8
6081	41265	439	1216	8
6084	41292	439	1795	8
6089	41306	439	1219	8
6100	41389	439	1225	8
6135	41724	439	227	8
6163	41891	440	1754	8
6171	41926	440	4631	8
6173	41929	440	4633	8
6175	41946	442	60	8
6176	41962	443	2033	8
6183	41992	443	1760	8
6191	42102	444	596	8
6192	42107	444	1628	8
6193	42111	444	47	8
6196	42121	444	690	8
6197	42122	444	60	8
6199	42127	444	4026	8
6200	42128	444	1216	8
6204	42150	444	97	8
6205	42151	444	9	8
6210	42188	445	1754	8
6215	42201	445	1559	8
6216	42203	445	658	8
6224	42241	445	2079	8
6228	42271	446	568	8
6229	42272	446	1009	8
6231	42291	446	60	8
6232	42292	446	3212	8
6233	42294	446	67	8
6236	42328	448	573	8
6237	42332	448	18	8
6250	42397	448	4645	8
6256	42456	449	1401	8
6257	42467	449	9	8
6268	42578	452	504	8
6269	42583	452	921	8
6270	42603	452	1841	8
6275	42627	452	986	8
6279	42645	452	2118	8
6280	42653	453	2254	8
6281	42688	453	517	8
6291	42737	454	1553	8
6293	42753	454	560	8
6294	42757	454	61	8
6297	42783	454	376	8
6303	42807	455	630	8
6305	42809	455	632	8
6309	42815	455	1879	8
6313	42819	455	1905	8
6314	42820	455	1906	8
6316	42827	455	1882	8
6318	42830	455	60	8
6322	42864	457	694	8
6331	42940	460	27	8
6333	42946	460	32	8
6334	42947	460	34	8
6347	43066	462	1779	8
6349	43076	462	201	8
6379	43283	466	1509	8
6380	43285	466	3363	8
6381	43287	466	694	8
6382	43288	466	695	8
6384	43306	468	18	8
6385	43310	468	19	8
6386	43316	468	27	8
6387	43321	468	31	8
6388	43322	468	34	8
6390	43337	468	560	8
6393	43350	468	1898	8
6396	43366	468	543	8
6410	43442	470	1009	8
6421	43506	470	32	8
6425	43522	470	3178	8
6428	43531	470	3636	8
6429	43532	470	1905	8
6434	43546	470	365	8
6463	43710	475	573	8
6474	43767	475	1401	8
6476	43793	476	1628	8
6478	43802	476	2380	8
6480	43808	476	690	8
6481	43809	476	694	8
6482	43814	476	4694	8
6483	43826	477	447	8
6485	43846	477	3231	8
6487	43850	477	1760	8
6489	43860	477	2038	8
6495	43882	477	694	8
6499	43921	479	568	8
6503	43959	479	596	8
6508	43982	479	1763	8
6509	43983	479	620	8
6524	44088	479	543	8
6531	44120	479	400	8
6533	44124	479	802	8
6536	44144	479	376	8
6538	44153	479	4704	8
6543	44189	479	3339	8
6548	44233	479	227	8
6551	44248	479	1386	8
6552	44249	479	1865	8
6557	44315	480	695	8
6564	44348	480	1798	8
6582	44457	484	598	8
6599	44496	484	1880	8
6605	44506	484	1275	8
6629	44644	486	36	8
6630	44645	486	1037	8
6636	44659	486	1881	8
6637	44670	486	3084	8
6641	44703	486	1882	8
6643	44708	486	682	8
6645	44712	486	689	8
6649	44728	486	4375	8
6651	44736	486	1169	8
6658	44795	486	2079	8
6667	44851	486	172	8
6670	44869	486	2993	8
6688	45015	487	9	8
6689	45029	487	814	8
6691	45039	487	935	8
6696	45087	488	3140	8
6704	45163	488	1798	8
6706	45194	488	97	8
6716	45309	488	227	8
6723	45359	490	568	8
6724	45371	490	447	8
6725	45378	490	18	8
6726	45382	490	1494	8
6734	45434	490	613	8
6737	45441	490	1762	8
6742	45452	490	620	8
6760	45548	490	1219	8
6766	45598	490	543	8
6769	45609	490	777	8
6775	45648	490	139	8
6781	45698	490	418	8
6787	45730	491	622	8
6792	45764	492	3408	8
6793	45765	492	598	8
6794	45766	492	4238	8
6798	45798	492	1047	8
6803	45829	492	1509	8
6809	45859	492	4229	8
6810	45861	492	3195	8
6811	45864	492	67	8
6813	45879	492	1795	8
6819	45933	492	4733	8
6820	45937	492	3303	8
6821	45939	492	1225	8
6823	45944	492	90	8
6824	45946	492	2103	8
6825	45948	492	1088	8
6832	45986	492	3768	8
6835	45999	492	115	8
6839	46013	492	517	8
6840	46016	492	4407	8
6842	46028	492	129	8
6847	46053	492	1113	8
6850	46088	492	3523	8
6856	46126	492	1185	8
6859	46156	492	286	8
6867	46237	495	1760	8
6874	46280	495	2212	8
6875	46286	495	676	8
6878	46298	495	695	8
6882	46327	495	3644	8
6885	46353	496	1105	8
6886	46356	496	504	8
6888	46360	496	201	8
6889	46361	496	1132	8
6890	46364	496	551	8
6892	46374	497	568	8
6894	46383	497	573	8
6902	46439	497	1509	8
6903	46442	497	560	8
6910	46502	497	88	8
6916	46551	497	139	8
6919	46587	497	165	8
6929	46686	497	261	8
6932	46696	497	1865	8
6945	46789	498	67	8
6952	46813	499	613	8
6956	46821	500	1494	8
6958	46871	500	400	8
6962	46926	502	568	8
6971	47015	502	620	8
6972	47028	502	2037	8
6973	47036	502	3150	8
6976	47047	502	3232	8
6979	47074	502	695	8
6980	47079	502	3212	8
6982	47097	502	1795	8
6983	47098	502	2299	8
6987	47159	502	115	8
6988	47172	502	517	8
6990	47187	502	2084	8
6991	47193	502	139	8
6993	47200	502	845	8
6995	47209	502	152	8
6996	47220	502	3559	8
6997	47225	503	1009	8
6998	47230	503	18	8
7010	47278	503	67	8
7012	47300	504	568	8
7016	47314	504	596	8
7017	47318	504	27	8
7020	47327	504	620	8
7025	47353	504	2212	8
7029	47396	504	88	8
7030	47403	504	543	8
7031	47413	504	115	8
7032	47423	504	819	8
7033	47424	504	129	8
7042	47469	505	1948	8
7051	47526	506	31	8
7054	47536	506	1037	8
7056	47555	506	1277	8
7062	47677	506	3644	8
7066	47697	506	397	8
7068	47721	506	115	8
7081	47827	510	359	8
7082	47834	510	19	8
7084	47855	510	1901	8
7091	47907	510	97	8
7092	47921	510	400	8
7096	47984	510	964	8
7098	48001	510	1316	8
7102	48033	511	447	8
7109	48118	512	1498	8
7111	48144	512	47	8
7116	48175	512	1788	8
7118	48181	512	1216	8
7123	48212	512	90	8
7124	48219	512	9	8
7125	48235	512	517	8
7128	48278	512	195	8
7136	48324	513	34	8
7137	48329	513	1336	8
7140	48351	514	613	8
7154	48470	519	3666	8
7155	48473	519	560	8
7160	48491	519	1795	8
7167	48611	520	504	8
7168	48618	520	201	8
7170	48642	520	227	8
7171	48648	520	253	8
7175	48710	521	573	8
7176	48714	521	4243	8
7178	48716	521	3714	8
7182	48735	521	18	8
7183	48748	521	585	8
7185	48753	521	19	8
7187	48837	521	27	8
7205	48991	521	3232	8
7206	48996	521	656	8
7207	49020	521	4818	8
7208	49021	521	4819	8
7209	49022	521	4820	8
7211	49024	521	4822	8
7213	49037	521	1509	8
7216	49076	521	695	8
7220	49099	521	1216	8
7221	49115	521	1795	8
7224	49152	521	2596	8
7226	49171	521	88	8
7229	49196	521	9	8
7232	49222	521	1579	8
7236	49252	521	129	8
7238	49269	521	376	8
7239	49311	521	877	8
7242	49355	521	507	8
7243	49359	521	418	8
7245	49401	521	552	8
7247	49411	521	1844	8
7249	49437	521	1861	8
7250	49441	521	1426	8
7251	49456	521	286	8
7254	49471	521	1618	8
7257	49486	521	307	8
7258	49488	521	1441	8
7260	49501	521	1453	8
7261	49514	522	47	8
7265	49535	523	18	8
7266	49538	523	19	8
7269	49569	523	1762	8
7282	49672	523	3209	8
7294	49746	523	521	8
7301	49839	523	418	8
7334	50076	524	4850	8
7341	50137	526	32	8
7346	50162	526	88	8
7347	50168	526	9	8
7361	50283	527	3221	8
7364	50293	527	1164	8
7372	50331	528	2254	8
7381	50377	528	1881	8
7389	50432	530	19	8
7401	50501	531	573	8
7403	50513	531	17	8
7404	50527	531	585	8
7406	50540	531	1016	8
7412	50582	531	3140	8
7414	50585	531	1207	8
7415	50595	531	2037	8
7417	50605	531	1054	8
7418	50606	531	2038	8
7419	50611	531	3232	8
7420	50615	531	656	8
7422	50633	531	682	8
7424	50639	531	60	8
7426	50654	531	1216	8
7427	50657	531	1513	8
7429	50661	531	1795	8
7431	50669	531	1222	8
7437	50754	531	2021	8
7438	50787	531	877	8
7441	50811	531	507	8
7445	50852	531	1849	8
7447	50871	531	981	8
7448	50873	531	1861	8
7449	50877	531	1426	8
7457	50931	531	337	8
7458	50941	532	447	8
7461	50973	532	47	8
7462	50976	532	1054	8
7477	51119	538	1009	8
7487	51223	538	67	8
7493	51301	538	819	8
7494	51308	538	2084	8
7498	51328	539	32	8
7500	51354	540	1009	8
7504	51404	540	3232	8
7505	51415	540	2192	8
7507	51456	540	400	8
7509	51470	540	3234	8
7515	51545	543	1009	8
7517	51560	543	18	8
7533	51645	543	1760	8
7542	51680	543	1054	8
7544	51702	543	2212	8
7546	51711	543	1509	8
7552	51725	543	4878	8
7558	51753	543	4886	8
7561	51765	543	9	8
7564	51773	543	563	8
7565	51781	543	139	8
7567	51784	543	4890	8
7568	51787	543	1113	8
7570	51816	543	253	8
7572	51823	543	1723	8
7575	51850	544	18	8
7576	51854	544	19	8
7578	51876	544	27	8
7579	51885	544	31	8
7597	51966	544	689	8
7604	52024	544	88	8
7610	52054	544	1579	8
7613	52079	544	376	8
7619	52129	544	261	8
7621	52137	544	281	8
7625	52187	545	400	8
7626	52188	545	563	8
7629	52211	547	47	8
7638	52254	548	1277	8
7642	52317	549	1760	8
7646	52335	549	2038	8
7657	52433	549	779	8
7665	52487	550	32	8
7667	52497	550	1763	8
7668	52518	550	1275	8
7671	52541	550	3515	8
7672	52544	550	1409	8
7673	52551	551	359	8
7674	52554	551	568	8
7675	52571	551	447	8
7678	52615	551	596	8
7682	52643	551	2287	8
7689	52666	551	620	8
7706	52719	551	3089	8
7708	52731	551	1559	8
7712	52754	551	1509	8
7715	52761	551	560	8
7720	52782	551	690	8
7723	52794	551	699	8
7731	52825	551	2299	8
7732	52829	551	1898	8
7733	52830	551	1219	8
7737	52857	551	731	8
7739	52878	551	3644	8
7748	52928	551	769	8
7750	52960	551	2079	8
7755	53000	551	563	8
7756	53004	551	1100	8
7759	53041	551	827	8
7768	53072	551	2715	8
7774	53162	551	195	8
7781	53235	552	2064	8
7784	53244	552	2190	8
7785	53245	552	616	8
7786	53246	552	618	8
7787	53265	552	4259	8
7788	53270	552	689	8
7789	53275	552	694	8
7790	53281	552	709	8
7792	53299	552	1225	8
7801	53368	553	18	8
7804	53408	553	2287	8
7810	53435	553	455	8
7816	53465	553	1559	8
7826	53579	555	596	8
7827	53592	555	1943	8
7829	53620	555	1426	8
7831	53631	556	568	8
7836	53659	556	1494	8
7840	53694	556	620	8
7841	53711	556	560	8
7844	53723	556	1218	8
7849	53751	556	115	8
7851	53768	556	819	8
7856	53803	556	3300	8
7876	53848	557	1169	8
7878	53868	559	18	8
7882	53885	560	359	8
7890	53979	560	1760	8
7892	53987	560	1040	8
7893	53997	560	1164	8
7896	54042	560	3426	8
7898	54059	560	2212	8
7901	54074	560	672	8
7904	54093	560	682	8
7906	54110	560	60	8
7910	54130	560	4964	8
7911	54133	560	4965	8
7916	54159	560	4211	8
7920	54203	560	474	8
7927	54260	560	4972	8
7928	54274	560	3768	8
7930	54280	560	2079	8
7935	54301	560	2649	8
7937	54312	560	2226	8
7938	54322	560	799	8
7939	54325	560	400	8
7940	54328	560	1099	8
7944	54371	560	819	8
7945	54373	560	129	8
7946	54374	560	4217	8
7948	54391	560	823	8
7949	54398	560	2084	8
7950	54399	560	1105	8
7958	54433	560	141	8
7959	54441	560	843	8
7960	54448	560	845	8
7963	54461	560	2715	8
7966	54500	560	1240	8
7967	54504	560	152	8
7969	54558	560	877	8
7972	54567	560	2168	8
7973	54570	560	879	8
7975	54581	560	2745	8
7976	54582	560	884	8
7980	54604	560	172	8
7987	54653	560	504	8
7990	54693	560	921	8
7997	54735	560	2775	8
7999	54750	560	935	8
8003	54786	560	2792	8
8005	54813	560	551	8
8006	54814	560	951	8
8007	54820	560	4997	8
8008	54824	560	1839	8
8009	54830	560	552	8
8011	54843	560	1185	8
8014	54862	560	226	8
8015	54866	560	2980	8
8016	54867	560	227	8
8017	54881	560	1844	8
8019	54885	560	1977	8
8022	54892	560	2981	8
8023	54910	560	2823	8
8024	54911	560	1849	8
8025	54913	560	1850	8
8026	54918	560	4999	8
8033	54971	560	261	8
8035	54987	560	981	8
8037	54995	560	1861	8
8039	55003	560	5002	8
8040	55007	560	3814	8
8042	55013	560	1426	8
8044	55033	560	1865	8
8048	55054	560	1869	8
8049	55060	560	3392	8
8050	55064	560	1157	8
8052	55069	560	3123	8
8055	55079	560	3820	8
8056	55087	560	1435	8
8058	55100	560	1618	8
8059	55105	560	1538	8
8060	55107	560	2118	8
8063	55134	560	307	8
8064	55140	560	1441	8
8067	55151	560	311	8
8068	55153	560	2120	8
8074	55208	560	1450	8
8075	55210	560	2396	8
8076	55218	560	1623	8
8077	55223	560	1453	8
8078	55225	560	2997	8
8079	55226	560	2398	8
8086	55262	560	337	8
8088	55277	560	3504	8
8090	55279	560	3506	8
8093	55284	560	5022	8
8096	55314	561	18	8
8097	55334	561	4469	8
8101	55346	561	3221	8
8104	55351	561	4475	8
8105	55352	561	4478	8
8108	55370	561	627	8
8109	55371	561	628	8
8110	55372	561	629	8
8111	55373	561	630	8
8112	55374	561	631	8
8113	55375	561	632	8
8114	55376	561	633	8
8115	55377	561	1878	8
8116	55378	561	1901	8
8117	55381	561	1879	8
8118	55382	561	1880	8
8119	55384	561	2013	8
8120	55385	561	1905	8
8121	55386	561	1906	8
8127	55438	561	3195	8
8128	55443	561	67	8
8129	55465	561	97	8
8130	55466	561	9	8
8132	55479	561	799	8
8147	55606	568	2482	8
8148	55610	568	1628	8
8153	55637	568	658	8
8154	55644	568	1509	8
8156	55648	568	560	8
8158	55651	568	60	8
8159	55653	568	694	8
8161	55657	568	67	8
8164	55673	568	88	8
8168	55687	568	141	8
8174	55733	569	1207	8
8178	55762	569	560	8
8184	55799	569	3209	8
8187	55814	570	568	8
8188	55818	570	447	8
8189	55824	570	585	8
8192	55831	570	2287	8
8202	55925	572	2495	8
8207	55933	572	631	8
8208	55934	572	632	8
8212	55940	572	1879	8
8215	55943	572	1905	8
8237	56042	572	2613	8
8244	56096	572	964	8
8246	56099	572	1316	8
8247	56103	572	1441	8
8249	56119	573	622	8
8251	56123	573	47	8
8257	56159	573	9	8
8259	56193	573	227	8
8260	56194	573	3028	8
8262	56207	573	292	8
8264	56211	573	1308	8
8283	56307	575	560	8
8284	56331	576	2482	8
8288	56372	576	4229	8
8291	56385	576	1218	8
8292	56387	576	1898	8
8295	56415	578	568	8
8297	56426	578	573	8
8300	56437	578	19	8
8302	56456	578	27	8
8304	56473	578	620	8
8308	56484	578	1879	8
8309	56485	578	1880	8
8310	56490	578	455	8
8312	56536	578	67	8
8313	56540	578	1218	8
8315	56544	578	1219	8
8316	56559	578	1798	8
8317	56567	578	3330	8
8323	56597	578	1090	8
8325	56614	578	400	8
8328	56641	578	2084	8
8332	56652	578	376	8
8334	56722	578	504	8
8337	56731	578	418	8
8339	56745	578	935	8
8344	56780	578	227	8
8347	56821	578	261	8
8351	56844	578	1865	8
8358	56889	578	1439	8
8360	56892	578	307	8
8361	56894	578	1308	8
8363	56913	578	1623	8
8371	56935	580	34	8
8372	56937	580	47	8
8374	56948	580	88	8
8379	56979	580	200	8
8381	56995	580	1978	8
8384	57012	580	1425	8
8385	57015	580	1426	8
8386	57029	580	1869	8
8395	57077	580	1453	8
8397	57100	581	376	8
8398	57101	581	141	8
8402	57123	581	227	8
8403	57126	581	253	8
8409	57229	585	504	8
8410	57231	585	383	8
8412	57248	585	253	8
8419	57337	587	227	8
8426	57367	588	1762	8
8429	57392	588	376	8
8430	57407	588	227	8
8434	57452	589	311	8
8437	57461	590	27	8
8438	57467	590	253	8
8439	57475	591	359	8
8440	57487	591	19	8
8444	57539	591	376	8
8449	57554	591	1978	8
8453	57569	591	1316	8
8458	57600	592	9	8
8466	57684	593	504	8
8467	57688	593	383	8
8469	57692	593	928	8
8472	57709	593	227	8
8474	57721	593	981	8
8477	57743	593	307	8
8479	57748	593	2120	8
8481	57757	593	2398	8
8488	57799	594	88	8
8490	57815	595	115	8
8496	57881	597	227	8
8497	57882	597	253	8
8500	57906	599	9	8
8503	57930	599	504	8
8513	58013	602	596	8
8518	58049	602	376	8
8521	58088	602	218	8
8522	58097	602	227	8
8523	58099	602	1844	8
8524	58101	602	1978	8
8528	58116	602	1861	8
8533	58137	602	307	8
8538	58172	604	286	8
8544	58225	606	504	8
8549	58250	606	981	8
8552	58261	606	292	8
8556	58284	607	376	8
8557	58289	607	525	8
8558	58299	607	253	8
8567	58360	608	1316	8
8568	58362	609	18	8
8571	58368	609	31	8
8574	58373	609	1336	8
8576	58378	609	61	8
8578	58381	609	9	8
8579	58382	609	1579	8
8583	58416	609	1426	8
8600	58483	610	877	8
8601	58494	610	383	8
8602	58498	610	418	8
8603	58520	610	227	8
8604	58523	610	1844	8
8611	58560	611	32	8
8613	58567	611	141	8
8615	58590	613	17	8
8618	58601	613	32	8
8623	58618	613	658	8
8624	58627	613	60	8
8626	58634	613	67	8
8627	58665	613	543	8
8629	58690	613	400	8
8633	58708	613	564	8
8635	58710	613	141	8
8637	58719	613	1113	8
8639	58757	613	5076	8
8649	58810	613	227	8
8651	58815	613	3028	8
8656	58845	613	1426	8
8686	59073	616	67	8
8699	59202	617	981	8
8700	59206	617	5089	8
8705	59228	620	67	8
8709	59259	622	359	8
8724	59323	622	1878	8
8730	59337	622	1771	8
8731	59349	622	1779	8
8736	59373	622	3644	8
8739	59408	622	814	8
8759	59584	623	1453	8
8762	59595	625	18	8
8764	59597	625	27	8
8765	59599	625	32	8
8766	59600	625	34	8
8767	59605	625	9	8
8772	59638	628	227	8
8774	59655	629	27	8
8775	59661	629	1787	8
8779	59677	629	376	8
8787	59726	630	18	8
8788	59727	630	19	8
8789	59729	630	27	8
8790	59730	630	32	8
8794	59778	630	1426	8
8796	59796	631	9	8
8799	59816	631	201	8
8801	59827	631	253	8
8802	59845	631	1308	8
8807	59855	632	32	8
8825	59930	633	814	8
8829	59975	633	418	8
8833	60009	633	552	8
8837	60030	633	253	8
8839	60048	633	981	8
8847	60110	636	779	8
8849	60124	636	814	8
8851	60165	636	504	8
8856	60198	636	232	8
8859	60209	636	261	8
8860	60210	636	981	8
8877	60282	641	1901	8
8880	60292	641	2013	8
8882	60294	641	1906	8
8888	60363	641	90	8
8890	60373	641	9	8
8895	60438	641	1376	8
8896	60442	641	383	8
8900	60474	641	974	8
8935	60705	642	2823	8
8953	60785	643	17	8
8962	60841	643	5140	8
8967	60886	645	19	8
8975	60926	645	1762	8
8979	60961	645	4631	8
8981	60966	645	560	8
8984	61008	645	1286	8
8998	61118	646	141	8
9015	61277	651	27	8
9018	61309	651	504	8
9020	61328	651	261	8
9021	61329	651	981	8
9044	61399	653	4211	8
9050	61492	653	552	8
9054	61513	653	1977	8
9055	61514	653	1846	8
9063	61574	653	1425	8
9064	61580	653	269	8
9066	61588	653	1426	8
9078	61631	653	2874	8
9086	61678	653	1701	8
9088	61688	653	1706	8
9089	61691	653	307	8
9092	61701	653	1308	8
9095	61733	653	5169	8
9098	61749	653	323	8
9105	61768	653	327	8
9106	61774	653	1310	8
9107	61780	653	1725	8
9115	61795	654	27	8
9117	61809	655	563	8
9120	61826	655	1869	8
9122	61841	656	647	8
9127	61912	658	9	8
9139	61964	659	814	8
9140	61970	659	376	8
9141	61990	659	383	8
9149	62082	660	690	8
9152	62099	661	9	8
9153	62109	661	261	8
9157	62145	662	1441	8
9160	62181	665	88	8
9169	62275	668	1426	8
9177	62326	672	27	8
9178	62329	672	32	8
9184	62378	673	18	8
9185	62389	673	964	8
9186	62390	673	1316	8
9187	62393	673	1308	8
9190	62410	674	507	8
9195	62438	675	152	8
9196	62449	675	504	8
9198	62462	675	227	8
9201	62516	677	253	8
9202	62535	678	563	8
9204	62567	679	1088	8
9219	62616	679	3499	8
9222	62656	680	397	8
9223	62662	680	376	8
9226	62684	680	964	8
9229	62697	680	1316	8
9236	62792	682	9	8
9238	62835	682	253	8
9239	62849	682	1426	8
9241	62876	682	1436	8
9242	62883	682	307	8
9243	62885	682	1441	8
9248	62908	682	1623	8
9252	62918	682	1310	8
9261	62985	685	67	8
9268	63030	685	232	8
9272	63062	690	9	8
9277	63136	693	1754	8
9293	63180	693	647	8
9296	63185	693	2373	8
9308	63246	693	88	8
9314	63282	693	2085	8
9316	63319	693	253	8
9318	63328	693	1426	8
9331	63377	694	1879	8
9332	63378	694	1880	8
9333	63381	694	47	8
9340	63403	694	719	8
9341	63404	694	1220	8
9345	63454	694	525	8
9351	63506	694	1426	8
9353	63513	694	286	8
9354	63532	694	1441	8
9355	63533	694	1308	8
9357	63552	694	1453	8
9361	63580	695	627	8
9363	63582	695	630	8
9374	63646	697	18	8
9377	63668	697	543	8
9379	63672	697	400	8
9381	63686	697	1409	8
9392	63760	697	286	8
9393	63765	697	292	8
9394	63794	697	1623	8
9395	63806	697	2129	8
9399	63851	700	1948	8
9400	63852	700	2374	8
9401	63853	700	2375	8
9404	63885	700	227	8
9405	63888	700	253	8
9410	63913	700	1453	8
9425	64041	705	517	8
9429	64077	706	261	8
9431	64089	710	1009	8
9434	64099	710	31	8
9438	64108	710	560	8
9444	64144	711	613	8
9445	64152	711	4809	8
9462	64209	712	690	8
9465	64217	712	376	8
9466	64240	715	359	8
9468	64253	715	573	8
9470	64271	715	19	8
9490	64421	715	2021	8
9497	64473	715	964	8
9498	64474	715	1849	8
9500	64495	715	1426	8
9504	64520	715	1441	8
9515	64565	719	47	8
9522	64603	719	146	8
9525	64628	720	19	8
9547	64767	721	4696	8
9549	64769	721	613	8
9552	64782	721	1771	8
9554	64798	721	1779	8
9557	64816	721	1216	8
9569	64904	723	596	8
9572	64930	723	1207	8
9573	64939	723	647	8
9578	64971	723	705	8
9584	65006	724	19	8
9592	65051	726	3714	8
9593	65052	726	4462	8
9594	65055	726	18	8
9599	65077	726	1762	8
9600	65082	726	3023	8
9603	65089	726	61	8
9604	65105	727	1040	8
9606	65114	728	359	8
9607	65120	728	1461	8
9612	65147	728	31	8
9614	65151	728	613	8
9640	65305	731	3180	8
9642	65318	732	359	8
9658	65453	734	68	8
9664	65507	736	359	8
9667	65522	736	585	8
9669	65534	736	596	8
9685	65649	736	690	8
9686	65698	736	2596	8
9694	65738	738	1494	8
9698	65776	738	3558	8
9702	65799	738	3230	8
9711	65832	738	2299	8
9714	65861	738	3644	8
9717	65902	738	2084	8
9722	65921	738	2003	8
9724	65933	738	981	8
9727	65970	739	682	8
9733	66031	741	2372	8
9742	66084	741	543	8
9744	66104	742	455	8
9748	66140	742	543	8
9749	66157	743	573	8
9752	66175	743	19	8
9754	66193	743	598	8
9755	66195	743	27	8
9757	66201	743	32	8
9763	66217	743	1881	8
9770	66252	743	1169	8
9772	66258	743	400	8
9779	66293	746	694	8
9788	66354	747	596	8
9790	66379	747	1498	8
9798	66429	747	2037	8
9799	66431	747	455	8
9800	66436	747	3084	8
9801	66453	747	47	8
9802	66463	747	3232	8
9815	66528	747	1942	8
9816	66530	747	3363	8
9818	66533	747	690	8
9820	66535	747	2921	8
9822	66541	747	694	8
9823	66542	747	695	8
9829	66576	747	5251	8
9831	66581	747	68	8
9838	66604	747	3364	8
9840	66639	747	2596	8
