	Unnamed: 0	anime_ids	name	genre	type	episodes	rating	members
2986	2987	3098	Koukou Butouden Crows	Category 1,Category 4,Category 2	OVA	2	7.07	1509
2987	2988	4208	Kyou no 5 no 2 Kagai Jugyou: Mizukake	Category 1,Category 2,Category 5	Special	1	7.07	4623
2988	2989	3757	Macross 7 Encore	Category 3,Category 4,Category 2,Category 1,Category 5,Category 6	OVA	3	7.07	5616
2989	2990	3722	Mahoromatic End Year Special	Category 6,Category 2,Category 5	Special	1	7.07	4783
2990	2991	4675	Miyori no Mori	Category 8,Category 5,Category 2	Special	1	7.07	6273
2991	2992	1710	Overlord: Ple Ple Pleiades	Category 8,Category 1,Category 5	Special	8	7.07	25625
2992	2993	2377	Saint Seiya: Saishuu Seisen no Senshi-tachi	Category 4,Category 6	Movie	1	7.07	8217
2993	2994	6827	Shin Maple Town Monogatari: Palm Town-hen	Category 8,Category 5	TV	44	7.07	589
2994	2995	7220	Shinzou Ningen Casshern	Category 1	TV	35	7.07	2822
2995	2996	6011	Super Fishing Grander Musashi	Category 3,Category 4	TV	25	7.07	1920
2996	2997	1332	Tatsu no Ko Tarou	Category 8,Category 1,Category 4	Movie	1	7.07	1850
2997	2998	3731	Tokumu Sentai Shinesman	Category 6,Category 1,Category 5	OVA	2	7.07	1588
2998	2999	4853	Touhou Niji Sousaku Doujin Anime: Musou Kakyou	Category 8	OVA	2	7.07	18305
2999	3000	5490	YAT Anshin! Uchuu Ryokou 2	Category 6,Category 4,Category 5	TV	25	7.07	486
3000	3001	2402	Yu☆Gi☆Oh! Zexal Second	Category 8,Category 1,Category 4,Category 3	TV	73	7.07	11293
3001	3002	1662	Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.	Category 8,Category 2,Category 5	TV	12	7.07	115338
3002	3003	789	&quot;Bungaku Shoujo&quot; Kyou no Oyatsu: Hatsukoi	Category 8,Category 2,Category 5	OVA	1	7.06	14351
3003	3004	1766	.hack//Roots	Category 3,Category 4,Category 2,Category 8,Category 6	TV	26	7.06	50480
3004	3005	1293	A-Channel	Category 1,Category 2,Category 5	TV	12	7.06	58564
3005	3006	1005	Beet the Vandel Buster	Category 8,Category 4	TV	52	7.06	9848
3006	3007	2401	Cardfight!! Vanguard: Asia Circuit-hen	Category 8,Category 1,Category 4,Category 3	TV	39	7.06	11031
3007	3008	420	Devil Survivor 2 The Animation	Category 8,Category 1	TV	13	7.06	101266
3008	3009	4246	Dominion	Category 6,Category 7,Category 5	OVA	4	7.06	7850
3009	3010	819	Fractale	Category 8,Category 4,Category 6	TV	11	7.06	55100
3010	3011	2971	gdgd Fairies	Category 5	TV	12	7.06	2284
3011	3012	5787	Gegege no Kitarou (1968)	Category 8,Category 7,Category 4,Category 5	TV	65	7.06	1276
3012	3013	2012	Gokujou Seitokai	Category 2,Category 5	TV	26	7.06	12234
3013	3014	4284	Hyper Police	Category 7,Category 2,Category 1,Category 5,Category 6	TV	25	7.06	4973
3014	3015	2000	Katte ni Kaizou	Category 6,Category 4,Category 2,Category 5	OVA	6	7.06	19904
3015	3016	4793	Kaze to Ki no Uta Sanctus: Sei Naru Kana	Category 9,Category 1,Category 2	OVA	1	7.06	6105
3016	3017	5112	Kinnikuman: Kinnikusei Oui Soudatsu-hen	Category 1,Category 4,Category 3,Category 5	TV	46	7.06	676
3017	3018	6230	Lupin III: Kiri no Elusive	Category 1,Category 4,Category 5	Special	1	7.06	2693
3018	3019	4272	Mai-HiME Specials	Category 5	Special	27	7.06	9210
3019	3020	2011	Maria†Holic Alive	Category 10,Category 2,Category 5	TV	12	7.06	40502
3020	3021	1655	Namiuchigiwa no Muromi-san	Category 8,Category 5	TV	13	7.06	25564
3021	3022	876	Natsu-iro Kiseki	Category 8,Category 5,Category 2	TV	12	7.06	26883
3022	3023	4247	New Dominion Tank Police	Category 6,Category 7,Category 4,Category 5	OVA	6	7.06	5062
3023	3024	3396	Nirvana	Category 3	Music	1	7.06	1760
3024	3025	1613	Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken	Category 2,Category 5	TV	12	7.06	77774
3025	3026	2949	Rinne no Lagrange Season 2	Category 6,Category 1,Category 5	TV	12	7.06	19427
3026	3027	1166	Rockman.EXE	Category 3,Category 4,Category 1,Category 5,Category 6	TV	56	7.06	19212
3027	3028	6251	Scryed Alteration II: Quan	Category 1,Category 4,Category 6	Movie	1	7.06	2438
3028	3029	313	Shingeki! Kyojin Chuugakkou	Category 4,Category 2,Category 5	TV	12	7.06	52928
3029	3030	6284	Shinmai Maou no Testament Burst Specials	Category 8,Category 5	Special	5	7.06	3495
3030	3031	4701	Shouwa Monogatari	Category 1,Category 2	TV	13	7.06	3563
3031	3032	2296	Sola Specials	Category 8,Category 2,Category 5	Special	2	7.06	12223
3032	3033	6273	The iDOLM@STER Cinderella Girls 2nd Anniversary PV	Category 3	Music	1	7.06	2408
3033	3034	6953	Zettai Shounen	Category 4,Category 7,Category 2,Category 8,Category 6	TV	26	7.06	11165
3034	3035	57	Zombie-Loan	Category 8,Category 1,Category 4,Category 7	TV	11	7.06	93637
3035	3036	1294	A-Channel: +A-Channel	Category 1,Category 2,Category 5	Special	11	7.05	12631
3036	3037	6547	Ai no Senshi Rainbowman	Category 1,Category 4,Category 6	TV	22	7.05	524
3037	3038	3357	Animation Seisaku Shinkou Kuromi-chan 2	Category 2,Category 5	OVA	1	7.05	3841
3038	3039	1040	Bleach: The Sealed Sword Frenzy	Category 8,Category 4,Category 2,Category 5	Special	1	7.05	73241
3039	3040	7016	CB Chara Go Nagai World	Category 1,Category 5	OVA	3	7.05	989
3040	3041	4437	CLAMP Gakuen Tanteidan	Category 1,Category 7,Category 5	TV	26	7.05	7830
3041	3042	2082	Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama	Category 8,Category 2	Special	1	7.05	18422
3042	3043	5791	Crayon Shin-chan Movie 15: Arashi wo Yobu Utau Ketsu dake Bakudan!	Category 4,Category 2,Category 5	Movie	1	7.05	1051
3043	3044	3431	D.C.II: Da Capo II	Category 5,Category 2	TV	13	7.05	25225
3044	3045	610	Dragon Ball Movie 1: Shen Long no Densetsu	Category 8,Category 1,Category 4,Category 5	Movie	1	7.05	30279
3045	3046	5127	Dragon Ball Z: Summer Vacation Special	Category 8,Category 1,Category 4,Category 5	Special	1	7.05	4251
3046	3047	2410	Dragon Half	Category 8,Category 5	OVA	2	7.05	11596
3047	3048	4390	Hakaima Sadamitsu	Category 1,Category 2,Category 6	TV	10	7.05	3300
3048	3049	1891	I&#039;&#039;s Pure	Category 2,Category 5	OVA	6	7.05	17276
3049	3050	6025	Ikkyuu-san	Category 1,Category 4,Category 5	TV	296	7.05	720
3050	3051	3841	It&#039;s a Rumic World: 50th Anniversary Weekly★Shonen Sunday	Category 6,Category 5	Special	1	7.05	2087
3051	3052	2050	Kannazuki no Miko	Category 4,Category 2,Category 10,Category 8,Category 6	TV	12	7.05	42927
3052	3053	4026	Kimi ga Nozomu Eien: Next Season	Category 2	OVA	4	7.05	21064
3053	3054	3758	Macross 7 Movie: Ginga ga Ore wo Yondeiru!	Category 3,Category 4,Category 2,Category 1,Category 5,Category 6	Movie	1	7.05	5270
3054	3055	6958	Mashin Eiyuuden Wataru 2	Category 6,Category 4,Category 5	TV	46	7.05	492
3055	3056	6613	Minami no Niji no Lucy	Category 5,Category 4,Category 2	TV	50	7.05	742
3056	3057	1495	Onegai☆Twins	Category 6,Category 2,Category 5	TV	12	7.05	59164
3057	3058	2810	Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie	Category 5	Special	13	7.05	6311
3058	3059	6522	Pokemon XY&amp;Z Specials	Category 8,Category 1,Category 4,Category 5	Special	2	7.05	1454
3059	3060	644	Pokemon: Celebi Toki wo Koeta Deai	Category 8,Category 4,Category 2,Category 5	Movie	1	7.05	58359
3060	3061	6818	Queen Emeraldas	Category 1,Category 4,Category 6	OVA	4	7.05	3279
3061	3062	3935	Renkin San-kyuu Magical? Pokaan Specials	Category 8,Category 5	Special	3	7.05	4684
3062	3063	1957	Ro-Kyu-Bu!	Category 3,Category 2,Category 5	TV	12	7.05	46940
3063	3064	2373	Saint Seiya: Jashin Eris	Category 4,Category 6	Movie	1	7.05	10277
3064	3065	1765	Shinigami no Ballad.	Category 8,Category 7,Category 2	TV	6	7.05	32297
3065	3066	2304	Stranger: Mukou Hadan Pilot	Category 1,Category 4	Special	1	7.05	4741
3066	3067	1611	Taimadou Gakuen 35 Shiken Shoutai	Category 2,Category 1,Category 5,Category 8,Category 6	TV	12	7.05	99133
3067	3068	4984	Tantei Opera Milky Holmes: Summer Special	Category 7,Category 4,Category 5	Special	1	7.05	5050
3068	3069	6576	Tell Your World	Category 3	Music	1	7.05	2630
3069	3070	3428	To Heart 2 OVA	Category 2,Category 5	OVA	3	7.05	4754
3070	3071	5407	Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special	Category 8	OVA	1	7.05	2540
3071	3072	5006	Tribe Cool Crew	Category 3,Category 2	TV	50	7.05	3334
3072	3073	6033	Tsuyoshi Shikkari Shinasai	Category 4,Category 2,Category 5	TV	112	7.05	550
3073	3074	1056	Yu☆Gi☆Oh! (1999)	Category 8,Category 3,Category 4,Category 5	Movie	1	7.05	26934
3074	3075	2480	Aa! Megami-sama!: Chichaitte Koto wa Benri da ne	Category 8,Category 5	TV	48	7.04	15937
3075	3076	3655	Ai Yori Aoshi: Enishi - Miyuki	Category 2,Category 5	Special	1	7.04	12647
3076	3077	1569	Amatsuki	Category 8,Category 1,Category 2	TV	13	7.04	41920
3077	3078	3356	Animation Seisaku Shinkou Kuromi-chan	Category 2,Category 5	OVA	1	7.04	5794
3078	3079	3575	Candy Boy Episode: EX01 - Mirai Yohouzu	Category 10,Category 5,Category 2	OVA	1	7.04	16405
3079	3080	1527	Daitoshokan no Hitsujikai	Category 2,Category 5	TV	12	7.04	46874
3080	3081	2104	Digimon Xros Wars	Category 8,Category 1,Category 4,Category 5	TV	30	7.04	22723
3081	3082	2874	Etotama	Category 8,Category 1,Category 5	TV	12	7.04	36463
3082	3083	1573	Genji Monogatari Sennenki	Category 1,Category 2	TV	11	7.04	8554
3083	3084	1606	Gintama x Mameshiba	Category 5	Special	6	7.04	5566
3084	3085	2794	Girls und Panzer: Fushou - Akiyama Yukari no Sensha Kouza	Category 2,Category 6	Special	6	7.04	5867
3085	3086	5634	Hi no Tori: Yamato-hen	Category 1,Category 2	OVA	1	7.04	1069
3086	3087	840	Hoshizora e Kakaru Hashi	Category 2,Category 5	TV	12	7.04	85178
3087	3088	1979	Kantai Collection: KanColle	Category 1,Category 2,Category 6,Category 5	TV	12	7.04	100999
3088	3089	5666	Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo	Category 4,Category 7	Special	1	7.04	625
3089	3090	4696	Kogepan	Category 5	TV	10	7.04	4436
3090	3091	3452	Kowarekake no Orgel Special	Category 3,Category 2,Category 1,Category 5,Category 6	Special	1	7.04	7198
3091	3092	5685	Lupin III: Ai no Da Capo - Fujiko&#039;s Unlucky Days	Category 1,Category 4,Category 5	Special	1	7.04	3279
3092	3093	3759	Macross Flash Back 2012	Category 6,Category 2	OVA	1	7.04	5199
3093	3094	1341	Manie-Manie: Meikyuu Monogatari	Category 8,Category 6,Category 4,Category 7	Movie	3	7.04	9568
3094	3095	2579	Mobile Suit Gundam MS IGLOO 2: Gravity of the Battlefront	Category 6	OVA	3	7.04	6864
3095	3096	3620	Nisekoimonogatari	Category 3	ONA	1	7.04	17116
3096	3097	3511	One Piece Film: Gold Episode 0 - 711 ver.	Category 8,Category 1,Category 4,Category 5	Special	1	7.04	4166
3097	3098	2781	Pokemon Best Wishes! Season 2: Episode N	Category 8,Category 1,Category 4,Category 5	TV	14	7.04	13647
3098	3099	2509	Pokemon Crystal: Raikou Ikazuchi no Densetsu	Category 8,Category 1,Category 4,Category 5	Special	1	7.04	13929
3099	3100	2777	Pokemon: Pikachu to Eevee Friends	Category 8,Category 4,Category 5	Movie	1	7.04	3849
3100	3101	3066	Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou	Category 3,Category 2,Category 1,Category 5,Category 8	Movie	1	7.04	699
3101	3102	317	Prince of Stride: Alternative	Category 3	TV	12	7.04	79630
3102	3103	4798	Prince of Tennis: Oshougatsu Special	Category 1,Category 4,Category 3,Category 5	Special	1	7.04	5000
3103	3104	5023	Shin Hokuto no Ken	Category 1,Category 4,Category 6	OVA	3	7.04	6426
3104	3105	1387	Shisha no Teikoku	Category 6,Category 1,Category 7	Movie	1	7.04	31182
3105	3106	2969	Tantei Opera Milky Holmes	Category 7,Category 4,Category 5	TV	12	7.04	28812
3106	3107	7068	Tetsujin 28-gou (1980)	Category 1,Category 6	TV	51	7.04	821
3107	3108	6467	The☆Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel	Category 8,Category 6,Category 4,Category 5	Movie	1	7.04	621
3108	3109	3439	To Heart 2 AD	Category 2,Category 5	OVA	2	7.04	4412
3109	3110	1205	Tokyo Mew Mew	Category 4,Category 2,Category 5,Category 8,Category 6	TV	52	7.04	67936
3110	3111	6089	Uchuu Senkan Yamato (Movie)	Category 6,Category 2	Movie	1	7.04	2154
3111	3112	2081	Vampire Knight: Gekiai no Portrait	Category 8,Category 2,Category 5	Special	1	7.04	23727
3112	3113	4205	Vexille: 2077 Nihon Sakoku	Category 1,Category 6	Movie	1	7.04	14754
3113	3114	2944	Wake Up, Girls!	Category 3,Category 2	TV	12	7.04	29679
3114	3115	3001	White Album 2nd Season	Category 5,Category 3,Category 2	TV	13	7.04	24889
3115	3116	3235	Zero no Tsukaima: Princesses no Rondo Picture Drama	Category 4,Category 2,Category 1,Category 5,Category 8	Special	7	7.04	23532
3116	3117	4590	Zone of the Enders: Dolores, I	Category 6,Category 1,Category 4,Category 5	TV	26	7.04	6753
3117	3118	1987	Accel World: Infinite∞Burst	Category 6,Category 1,Category 3,Category 2	Movie	1	7.03	21916
3118	3119	2520	Arslan Senki	Category 8,Category 1,Category 4,Category 2	OVA	6	7.03	10953
3119	3120	1110	Baka to Test to Shoukanjuu: Matsuri - Sentaku ni Yotte Tenkai ga Kawaru &quot;LIPS Eizou&quot;	Category 5	ONA	1	7.03	18934
3120	3121	864	Code:Breaker	Category 4,Category 2,Category 1,Category 5,Category 8	TV	13	7.03	135255
3121	3122	624	Dragon Ball Movie 2: Majinjou no Nemuri Hime	Category 4,Category 1,Category 5,Category 8,Category 6	Movie	1	7.03	27194
3122	3123	6574	Dwaejiui Wang	Category 7,Category 1,Category 2	Movie	1	7.03	2697
3123	3124	3168	Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho	Category 8,Category 2,Category 5	OVA	1	7.03	18682
3124	3125	2215	Futari wa Precure: Max Heart	Category 8,Category 1,Category 2,Category 5	TV	47	7.03	7189
3125	3126	1044	Ichigo 100% OVA	Category 4,Category 2,Category 5	OVA	4	7.03	19508
3126	3127	5189	Iron Kid	Category 6,Category 1,Category 4,Category 5	TV	26	7.03	908
3127	3128	6503	Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle	Category 6,Category 1,Category 4,Category 5	Special	1	7.03	613
3128	3129	5116	Kinnikuman II Sei: Ultimate Muscle 2	Category 3,Category 4,Category 1,Category 5,Category 6	TV	13	7.03	2019
3129	3130	2792	Koi to Senkyo to Chocolate Special	Category 2	Special	1	7.03	15430
3130	3131	3126	Koisuru Tenshi Angelique: Kokoro no Mezameru Toki	Category 4,Category 2,Category 5,Category 8,Category 6	TV	13	7.03	6786
3131	3132	4488	Kumo no You ni Kaze no You ni	Category 1,Category 4,Category 2	Movie	1	7.03	3536
3132	3133	6163	Lupin III: Bye Bye Liberty - Kiki Ippatsu!	Category 1,Category 4,Category 5	Special	1	7.03	3235
3133	3134	2686	Mini Sengoku Basara Two: Tsukiyo no Katakura-kun	Category 1,Category 5	Special	7	7.03	3232
3134	3135	6868	Mirai Shounen Conan 2: Taiga Daibouken	Category 6,Category 4,Category 2	TV	24	7.03	931
3135	3136	4342	Mizu no Kotoba	Category 6,Category 7,Category 2	Special	1	7.03	15958
3136	3137	3384	Munto	Category 8,Category 2	OVA	1	7.03	12271
3137	3138	1714	Musaigen no Phantom World	Category 8,Category 1,Category 5	TV	13	7.03	168482
3138	3139	3635	Ninin ga Shinobuden	Category 1,Category 5	TV	12	7.03	23125
3139	3140	5128	Pokemon Omega Ruby &amp; Alpha Sapphire: Mega Special Animation	Category 8,Category 1,Category 4	ONA	1	7.04	4068
3140	3141	93	Princess Lover!	Category 2,Category 5	TV	12	7.03	104098
3141	3142	2192	Rayearth	Category 8,Category 1,Category 4	OVA	3	7.03	9637
3142	3143	3360	Rocket Girls	Category 4,Category 6	TV	12	7.03	4794
3143	3144	1870	Shirobako Specials	Category 4,Category 5	Special	2	7.03	11669
3144	3145	3079	Tottoko Hamtarou	Category 4,Category 5	TV	296	7.03	29433
3145	3146	5613	1000-nen Joou: Queen Millennia	Category 8,Category 6,Category 4,Category 2	Movie	1	7.02	2078
3146	3147	3749	Ani*Kuri15	Category 3,Category 4,Category 2,Category 1,Category 5,Category 8,Category 6	Special	15	7.02	12926
3147	3148	4354	Astro Boy: Tetsuwan Atom	Category 1,Category 4,Category 6	TV	50	7.02	9331
3148	3149	738	Asu no Yoichi!	Category 1,Category 4,Category 2,Category 5	TV	12	7.02	110748
3149	3150	1151	Bakuman. 2nd Season Special	Category 5	Special	1	7.02	6812
3150	3151	1731	Bakuten Shoot Beyblade G Revolution	Category 3,Category 4,Category 1,Category 5,Category 6	TV	52	7.02	22429
3151	3152	5917	Battle Athletess Daiundoukai (TV)	Category 3,Category 4,Category 2,Category 1,Category 5,Category 6	TV	26	7.02	4806
3152	3153	1099	Black Lagoon Omake	Category 5	Special	7	7.02	33923
3153	3154	3570	Candy☆Boy: Side Story For Archive	Category 10,Category 2	ONA	1	7.02	20294
3154	3155	4362	Captain Tsubasa: Europe Daikessen	Category 1,Category 4,Category 3	Movie	1	7.02	2819
3155	3156	4516	Clover	Category 8,Category 6,Category 3,Category 2	Music	1	7.02	8524
3156	3157	5796	Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen	Category 5	Movie	1	7.02	795
3157	3158	6205	Daikuu Maryuu Gaiking	Category 4,Category 6	TV	44	7.02	919
3158	3159	5572	Detective Conan: The Fugitive Kogorou Mouri	Category 7,Category 5	ONA	1	7.02	2403
3159	3160	2560	Digimon Frontier: Ornismon Fukkatsu!!	Category 8,Category 4,Category 2,Category 5	Movie	1	7.02	11973
3160	3161	4281	Dual Parallel! Trouble Adventures Special	Category 6,Category 2,Category 5	Special	1	7.02	3631
3161	3162	1578	Fate/stay night TV Reproduction	Category 8,Category 1,Category 4,Category 2	OVA	2	7.02	23498
3162	3163	3472	Futakoi Alternative	Category 2,Category 5	TV	13	7.02	21516
3163	3164	6689	Garakuta-doori no Stain	Category 5	TV	13	7.02	641
3164	3165	6812	Gregory Horror Show: The Second Guest	Category 8,Category 7,Category 5	TV	25	7.02	603
3165	3166	4634	Hana no Ko Lunlun	Category 8,Category 2	TV	50	7.02	2080
3166	3167	2001	Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi	Category 2,Category 5	Special	1	7.02	17770
3167	3168	1035	Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e	Category 4,Category 2,Category 5	Special	1	7.02	13415
3168	3169	1769	Kakurenbo	Category 8,Category 7	Movie	1	7.02	22853
3169	3170	520	Maji de Watashi ni Koi Shinasai!	Category 1,Category 4,Category 2,Category 5	TV	12	7.02	116683
3170	3171	675	Pokemon Advanced Generation: Pokemon Ranger to Umi no Ouji Manaphy	Category 8,Category 1,Category 4,Category 2	Movie	1	7.02	34055
3171	3172	4464	Project A-Ko	Category 6,Category 1,Category 4,Category 5	Movie	1	7.02	7846
3172	3173	1822	Rinne no Lagrange	Category 6,Category 1,Category 5	TV	12	7.02	41486
3173	3174	1871	Saenai Heroine no Sodatekata: Ai to Seishun no Service Kai	Category 2,Category 5	Special	1	7.01	41444
3174	3175	1026	Samurai Deeper Kyou	Category 8,Category 1,Category 4,Category 5	TV	26	7.02	38580
3175	3176	2086	Senki Zesshou Symphogear: Meteoroid-Falling, Burning, and Disappear, Then...	Category 1,Category 3,Category 6	TV	13	7.02	47588
3176	3177	784	Shakugan no Shana S Specials	Category 5	Special	4	7.02	18190
3177	3178	2513	Tenpou Ibun: Ayakashi Ayashi	Category 8,Category 1	TV	25	7.02	10364
3178	3179	6745	Totsuzen! Neko no Kuni Banipal Witt	Category 4	Movie	1	7.02	1138
3179	3180	4865	Touch: Miss Lonely Yesterday - Are kara, Kimi wa...	Category 3,Category 4,Category 2	Special	1	7.02	1627
3180	3181	4597	Vandread: Gekitou-hen	Category 6,Category 1,Category 4,Category 5	OVA	1	7.02	5170
3181	3182	2443	Wakaba*Girl: Onsen Tsukaritai	Category 5	Special	1	7.02	4284
3182	3183	1768	Weiß Kreuz OVA	Category 1,Category 2	OVA	2	7.02	4296
3183	3184	4938	Zone of the Enders: Idolo	Category 6,Category 1,Category 2	OVA	1	7.02	5564
3184	3185	2883	Aldnoah.Zero Extra Archives	Category 1,Category 6	Special	1	7.01	6895
3185	3186	7325	Aoki Ryuusei SPT Layzner OVA	Category 1,Category 4,Category 6	OVA	3	7.01	740
3186	3187	3415	Armitage III: Dual-Matrix	Category 1,Category 4,Category 6	Movie	1	7.01	11524
3187	3188	1322	Blood: The Last Vampire	Category 8,Category 7	Movie	1	7.01	67778
3188	3189	4366	Captain Tsubasa: Saikyou no Teki! Holland Youth	Category 1,Category 4,Category 3	OVA	1	7.01	2313
3189	3190	7021	Crusher Joe: The Movie	Category 1,Category 4,Category 6	Movie	1	7.01	2018
3190	3191	1596	Fate/Prototype	Category 8,Category 1,Category 4,Category 2	OVA	1	7.01	43469
3191	3192	4212	Flag Director&#039;s Edition: Issenman no Kufura no Kiroku	Category 1	Movie	1	7.01	987
3192	3193	6333	Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei	Category 6,Category 2	OVA	4	7.01	1236
3193	3194	3701	Hakaba Kitarou	Category 8,Category 7	TV	11	7.01	6649
3194	3195	5597	Harukanaru Toki no Naka de 3: Kurenai no Tsuki	Category 8,Category 1,Category 2,Category 6	Special	1	7.01	2355
3195	3196	5598	Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special	Category 8,Category 2,Category 5	Special	1	7.01	1010
3196	3197	3394	Himouto! Umaru-chanS	Category 1,Category 5	Special	12	7.01	17038
3197	3198	6537	Hurricane Live! 2032	Category 3	Special	6	7.01	1039
3198	3199	798	Hyakka Ryouran: Samurai Girls	Category 1,Category 2,Category 5	TV	12	7.01	99201
3199	3200	1034	Ichigo 100% Special 2	Category 4,Category 2,Category 5	Special	1	7.01	13562
3200	3201	962	Kamisama no Inai Nichiyoubi: Kioku	Category 8,Category 7	Special	1	7.01	18722
3201	3202	3767	Kanamemo	Category 10,Category 5	TV	13	7.01	23757
3202	3203	6260	Lupin III: Touhou Kenbunroku - Another Page	Category 1,Category 4,Category 7,Category 5	Special	1	7.01	1773
3203	3204	1493	Maburaho	Category 8,Category 2,Category 5	TV	24	7.01	61004
